SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,DAY,MONTH,YEAR,TIME,LOC,SITE,Comment,NOTE
0A,WR,L,267015385,,,,,,,,,9,,,9,,,,,,,0,,,,,,,,T,band lost
1A,WR,N,180123582,RWBL,4980,5,A,R,M,A,C,6,0,3,1,0,0,2,0,125,58.1,300,5/26/15,26,5,2015,80,POMA,3,F,
1A,WR,N,180123583,RWBL,4980,4,H,R,M,A,C,6,0,2,0,0,0,3,0,117,62.5,300,5/26/15,26,5,2015,80,POMA,3,F,
1A,WR,N,180123584,RWBL,4980,4,H,R,M,A,C,6,0,1,0,0,0,3,0,120,999.9,300,5/26/15,26,5,2015,80,POMA,3,T,"banded left leg; rt leg was a little limp at first, but definitely recovered during processing"
1B,WR,N,164119039,WETA,6070,4,A,H,M,A,9,6,0,0,2,0,0,4,2,95,39,300,5/26/15,26,5,2015,84,POMA,7,F,
0,WR,N,229061092,WEWP,4620,3,A,S,U,9,9,6,9,9,9,9,9,9,9,88,14.1,300,5/26/15,26,5,2015,85,POMA,4,F,
0,WR,N,229061093,DUFL,4690,3,S,A,U,9,9,6,9,9,9,9,9,9,9,66,10.6,300,5/26/15,26,5,2015,94,POMA,10,F,
3,WR,N,105301130,STJA,4780,3,A,B,F,B,9,9,1,0,1,0,0,3,1,134,111.4,300,5/26/15,26,5,2015,94,POMA,7,F,
1B,WR,N,164119040,WETA,6070,5,A,R,F,A,9,6,0,0,1,0,0,2,1,93,34.3,300,5/26/15,26,5,2015,100,POMA,4,F,
0,WR,N,229061094,MOCH,7380,3,C,A,M,C,9,6,9,9,9,9,9,9,9,67,11,300,5/26/15,26,5,2015,102,POMA,9,F,
0,WR,N,229061095,DUFL,4690,3,S,A,U,9,9,6,9,9,9,9,9,9,9,66,11.4,300,5/26/15,26,5,2015,111,POMA,10,F,
1B,WR,N,164119041,RBSA,4030,4,P,9,U,9,9,9,0,0,2,0,0,1,0,121,46.8,300,5/26/15,26,5,2015,111,POMA,9,F,
2,WR,N,120254861,AMRO,7610,5,A,R,M,A,C,6,0,2,9,9,9,9,9,999,999.9,300,5/26/15,26,5,2015,113,POMA,4,F,
1A,WR,N,180123585,BHGR,5960,5,A,R,M,A,C,6,0,2,0,0,0,2,0,101,42.3,300,5/26/15,26,5,2015,113,POMA,4,F,
1B,WR,N,164119042,ATFL,4540,3,S,A,U,9,9,6,0,0,2,1,0,2,1,91,24.6,300,5/26/15,26,5,2015,120,POMA,9,F,
2,WR,N,120254862,AMRO,7610,3,A,C,M,A,C,6,0,3,1,0,0,3,1,134,80,300,5/26/15,26,5,2015,999,POMA,999,F,
1B,WR,N,164119043,SWTH,7580,3,B,A,F,B,9,6,3,0,3,0,0,1,0,95,31.9,301,6/26/15,26,6,2015,102,WACA,5,T,"--/RS, GPS ID810, loaded weight = 32.9"
1B,WR,N,164119044,SWTH,7580,3,C,9,M,C,9,6,0,3,0,0,0,1,0,100,28.1,301,6/30/15,30,6,2015,110,WACA,5,T,"S/R, V009, 28.7"
1B,WR,N,164119045,SWTH,7580,3,C,9,M,C,9,6,0,3,0,0,0,1,1,97,28.7,301,7/2/15,2,7,2015,75,WACA,5,T,"R/S, V010, 29.7, in net with recap 951 from last year"
1B,WR,N,164119046,SWTH,7580,3,C,9,M,C,9,6,0,3,0,0,0,1,0,96,26.5,301,7/2/15,2,7,2015,82,WACA,6,T,"RS/B, V011, 27.3"
1B,WR,N,164119047,SWTH,7580,3,C,9,M,C,9,6,0,2,3,0,A,1,0,95,32.7,301,7/7/15,7,7,2015,84,WACA,8,T,"B/S, GPS ID848, left rects 1&2 growing in ~ 90%, 33.9"
1B,WR,N,164119048,SWTH,7580,3,C,9,M,C,9,6,0,3,2,0,0,1,0,999,30.6,301,7/9/15,9,7,2015,70,STCR,7,T,"R/S, GPS ID 825, 31.6"
1B,WR,N,164119049,SWTH,7580,3,C,9,M,C,9,6,0,3,0,0,0,1,0,100,29,301,7/9/15,9,7,2015,95,STCR,7,T,"S/B, V012, 29.7"
1B,WR,N,164119050,SWTH,7580,3,C,9,M,C,9,6,0,3,1,0,0,1,0,101,29.1,301,7/9/15,9,7,2015,102,STCR,9,T,"S/R, V013, 29.9"
1B,WR,N,164119051,SWTH,7580,4,A,9,F,B,9,6,3,0,1,0,0,2,0,95,27.5,301,7/14/15,14,7,2015,64,STCR,9,T,"B/S, V014, 28.9"
1B,WR,N,164119052,SWTH,7580,3,C,9,M,C,9,6,0,3,2,0,0,2,0,104,32.7,301,7/14/15,14,7,2015,70,STCR,7,T,"S/BR, GPS ID814, 33.6"
1B,WR,N,164119053,SWTH,7580,3,B,9,F,B,9,6,3,0,2,0,0,2,0,9,28.9,301,7/14/15,14,7,2015,81,STCR,10,T,"BB/S, V015, 29.5"
1B,WR,N,164119054,SWTH,7580,3,C,9,M,C,9,6,0,3,1,0,0,3,2,98,28.8,301,7/14/15,14,7,2015,90,STCR,10,T,"S/R, V018, 29.4"
1B,WR,N,164119055,SWTH,7580,3,C,9,M,C,9,6,0,3,0,0,0,2,0,100,30.0,301,7/16/15,16,7,2015,84,WACA,8,T,"S/Y, V016, 30.9"
1B,WR,N,164119056,SWTH,7580,4,B,A,F,B,9,6,2,0,3,0,0,3,1,92,28.3,301,7/16/15,16,7,2015,100,WACA,8,T,"W/S, V017, 29.1"
1B,WR,N,164119057,SWTH,7580,4,C,A,M,C,9,6,0,2,0,0,0,2,1,100,29.8,301,7/21/15,21,7,2015,70,STCR,10,T,"S/W, GPS ID823, 31.0 (w/ family group that included an unbanded female)"
1B,WR,N,164119058,SWTH,7580,3,C,A,M,C,9,6,0,2,1,0,0,2,1,97,29.2,301,7/21/15,21,7,2015,94,STCR,10,T,"S/Y, V023, 30.0"
1B,WR,N,164119059,SWTH,7580,3,A,C,M,C,9,6,0,1,1,1,0,2,1,100,28.3,301,7/22/15,22,7,2015,110,WACA,6,T,"S/Y, V033, 29.0, left leg went a little lame on release, but still managed to kick through leg loop right before that, geometrid food carry, teeny bit of molt on flanks, 29.0"
1,WR,N,252133712,SOSP,5810,2,S,J,U,9,9,3,0,0,1,0,0,1,0,67,19.7,300,8/11/15,11,8,2015,74,BLCA,1,F,
0,WR,N,229061096,ORJU,5671,2,S,J,U,9,9,9,9,9,9,9,9,9,9,999,15.3,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061097,ORJU,5671,2,S,J,U,9,9,9,9,9,9,9,9,9,9,999,16.9,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061098,ORJU,5671,2,S,J,U,9,9,9,9,9,9,9,9,9,9,999,15.8,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061099,ORJU,5671,3,A,B,F,A,B,9,9,9,9,9,9,9,9,999,18.4,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061100,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.4,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061201,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.9,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061202,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061203,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,8/11/15,11,8,2015,80,BLCA,10,F,
1,WR,N,252133713,SOSP,5810,3,A,B,F,B,9,9,3,0,3,0,0,1,0,999,19.1,300,8/11/15,11,8,2015,80,BLCA,10,F,
0,WR,N,229061204,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,18.3,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061205,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.9,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061206,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,15.1,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061207,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.6,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061208,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.7,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061209,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,17.2,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061210,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.1,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061211,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.9,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061212,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.6,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061213,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,17.3,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061214,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.2,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061215,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,17.1,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061216,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,17.2,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061217,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,17.8,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061218,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.3,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061219,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.1,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061220,ORJU,5671,3,A,B,F,A,B,6,3,0,1,1,0,2,1,999,16.8,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061221,ORJU,5671,2,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.6,300,8/11/15,11,8,2015,84,BLCA,8,F,
0,WR,N,229061222,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,16.6,300,8/11/15,11,8,2015,84,BLCA,8,F,
1B,WR,N,164119060,RBSA,4030,2,J,P,U,9,9,9,0,0,9,9,9,9,9,999,41,300,8/11/15,11,8,2015,85,BLCA,9,F,
0,WR,N,229061223,ORJU,5671,U,9,9,U,9,9,9,9,9,3,9,9,9,9,999,17.2,300,8/11/15,11,8,2015,85,BLCA,9,F,
0,WR,N,229061224,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,16.9,300,8/11/15,11,8,2015,85,BLCA,7,F,
1,WR,N,252133714,SOSP,5810,2,S,J,U,9,9,3,0,0,1,2,0,0,0,999,18.4,300,8/11/15,11,8,2015,85,BLCA,7,F,
1,WR,N,252133715,SOSP,5810,2,S,J,U,9,9,1,0,0,9,9,9,9,9,65,19.2,300,8/11/15,11,8,2015,92,BLCA,5,F,
1,WR,N,252133716,SOSP,5810,2,S,J,U,9,9,2,0,0,3,3,F,1,0,66,20.8,300,8/11/15,11,8,2015,92,BLCA,1,F,
1,WR,N,252133717,SOSP,5810,2,S,J,U,9,9,2,0,0,1,0,0,0,0,61,18,300,8/11/15,11,8,2015,92,BLCA,3,F,
0A,WR,N,267015296,HOWR,7210,3,S,C,M,C,9,6,0,3,3,1,0,1,0,49,9.8,300,8/11/15,11,8,2015,92,BLCA,5,F,
1B,WR,N,164119061,GTTO,5900,2,S,9,U,9,9,9,0,0,3,3,9,2,1,73,28.4,300,8/11/15,11,8,2015,93,BLCA,10,F,
0,WR,N,229061225,ORJU,5671,2,S,J,U,9,9,3,0,0,1,2,0,0,0,69,17.1,300,8/11/15,11,8,2015,93,BLCA,10,F,
1B,WR,N,164119062,RBSA,4030,3,M,P,U,9,9,9,0,0,0,3,F,3,3,119,45.3,300,8/11/15,11,8,2015,95,BLCA,5,F,
0,WR,N,229061226,ORJU,5671,2,S,J,U,9,9,3,0,0,1,0,0,1,0,70,16.1,300,8/11/15,11,8,2015,95,BLCA,6,F,
0,WR,N,229061227,ORJU,5671,2,S,J,U,9,9,1,0,0,2,1,0,1,0,72,16.9,300,8/11/15,11,8,2015,102,BLCA,7,F,
0,WR,N,229061228,ORJU,5671,2,S,J,U,9,9,2,0,0,2,0,0,1,0,75,17.6,300,8/11/15,11,8,2015,102,BLCA,7,F,
0,WR,N,229061229,ORJU,5671,2,J,9,U,9,9,9,0,0,1,2,0,1,0,77,17.9,300,8/11/15,11,8,2015,102,BLCA,10,F,
0,WR,N,229061230,ORJU,5671,2,S,J,U,9,9,2,0,0,1,1,0,1,0,70,16.7,300,8/11/15,11,8,2015,102,BLCA,8,F,
0,WR,N,229061231,ORJU,5671,2,S,J,U,9,9,1,0,0,2,1,0,0,0,74,16.4,300,8/11/15,11,8,2015,102,BLCA,8,F,
0,WR,N,229061232,ORJU,5671,2,S,J,U,9,9,1,0,0,2,1,0,0,0,72,17.8,300,8/11/15,11,8,2015,102,BLCA,8,F,
0A,WR,N,267015297,CHSP,5600,2,S,J,U,9,9,3,0,0,2,1,0,1,0,68,12.2,300,8/11/15,11,8,2015,102,BLCA,7,F,
0,WR,N,229061233,ORJU,5671,3,M,A,F,A,9,9,0,0,0,3,F,2,1,67,17.2,300,8/11/15,11,8,2015,104,BLCA,1,F,
0,WR,N,229061234,ORJU,5671,3,M,B,F,A,B,9,3,0,1,3,F,3,2,73,20.5,300,8/11/15,11,8,2015,104,BLCA,3,F,
0,WR,N,229061235,RBNU,7280,3,S,A,M,A,9,6,0,0,3,1,0,0,0,70,10.3,300,8/11/15,11,8,2015,104,BLCA,9,F,
0,WR,N,229061236,ORJU,5671,2,S,J,U,9,9,2,0,0,1,1,0,0,0,71,16.3,300,8/11/15,11,8,2015,104,BLCA,10,F,
0,WR,N,229061237,ORJU,5671,2,S,J,U,9,9,1,0,0,1,0,0,0,0,71,15.3,300,8/11/15,11,8,2015,104,BLCA,10,F,
0,WR,N,229061238,ORJU,5671,2,S,J,U,9,9,1,0,0,1,1,0,0,0,74,18.1,300,8/11/15,11,8,2015,104,BLCA,10,F,
0,WR,N,229061239,ORJU,5671,2,S,J,U,9,9,1,0,0,0,1,0,0,0,71,16.6,300,8/11/15,11,8,2015,104,BLCA,8,F,
0A,WR,N,267015298,WIWA,6850,3,S,C,M,C,A,6,0,2,3,0,0,1,0,53,7.4,300,8/11/15,11,8,2015,104,BLCA,5,F,
0,WR,N,229061240,ORJU,5671,3,A,B,F,A,B,9,4,0,2,3,F,2,1,66,17.5,300,8/11/15,11,8,2015,112,BLCA,4,F,
1C,WR,N,311175704,MGWA,6800,2,S,9,U,9,9,3,0,0,3,0,0,0,0,57,10.4,300,8/13/15,13,8,2015,74,COEA,3,F,
0,WR,N,229061241,AUWA,6560,2,S,J,U,9,9,2,9,9,2,9,9,9,9,999,12.2,300,8/13/15,13,8,2015,75,COEA,3,F,
0,WR,N,229061242,AUWA,6560,2,J,9,F,H,9,9,0,0,0,1,0,0,0,999,12.2,300,8/13/15,13,8,2015,75,COEA,3,F,
0,WR,N,229061243,YWAR,6520,2,S,J,F,H,9,3,0,0,3,0,0,0,0,59,8.9,300,8/13/15,13,8,2015,75,COEA,3,F,
0,WR,N,229061244,AUWA,6560,3,A,9,M,A,9,6,0,0,1,3,F,1,0,79,13.2,300,8/13/15,13,8,2015,75,COEA,3,F,
0,WR,N,229061245,AUWA,6560,2,J,9,F,H,9,9,0,0,1,1,0,0,0,71,11.1,300,8/13/15,13,8,2015,75,COEA,4,F,
0,WR,N,229061246,YWAR,6520,3,A,R,F,H,9,6,0,0,4,0,0,0,0,61,9.7,300,8/13/15,13,8,2015,75,COEA,4,F,
0,WR,N,229061247,AUWA,6560,3,A,R,M,A,9,9,0,0,1,2,F,1,0,76,11.6,300,8/13/15,13,8,2015,75,COEA,4,F,
0,WR,N,229061248,AUWA,6560,2,J,9,F,H,9,9,0,0,2,0,0,1,0,75,11.6,300,8/13/15,13,8,2015,75,COEA,6,F,
0,WR,N,229061249,AUWA,6560,2,J,9,F,H,9,9,0,0,1,1,0,1,0,72,12,300,8/13/15,13,8,2015,75,COEA,6,F,
0,WR,N,229061250,AUWA,6560,2,J,9,M,H,9,9,0,0,0,2,0,1,0,76,12.5,300,8/13/15,13,8,2015,75,COEA,6,F,
0,WR,N,229061251,AUWA,6560,2,J,9,M,H,9,9,0,0,1,0,0,1,0,75,12.3,300,8/13/15,13,8,2015,75,COEA,6,F,
0,WR,N,229061252,AUWA,6560,2,J,9,M,H,9,9,0,0,1,3,0,0,0,999,12.1,300,8/13/15,13,8,2015,75,COEA,9,F,
0A,WR,N,267015299,OCWA,6460,2,S,J,U,9,9,3,0,0,2,1,0,1,0,58,8.6,300,8/13/15,13,8,2015,75,COEA,3,F,
0A,WR,N,267015300,OCWA,6460,2,S,9,U,9,9,2,0,0,0,0,0,1,0,53,7.9,300,8/13/15,13,8,2015,75,COEA,4,F,
0A,WR,N,267015301,OCWA,6460,2,S,J,U,9,9,2,0,0,2,0,0,1,0,55,9.3,300,8/13/15,13,8,2015,75,COEA,4,F,
0A,WR,N,267015302,OCWA,6460,2,S,J,U,9,9,3,0,0,3,0,0,1,0,999,9,300,8/13/15,13,8,2015,75,COEA,9,F,
0,WR,N,229061253,AUWA,6560,2,J,9,U,9,9,9,0,0,1,3,F,0,0,999,12,300,8/13/15,13,8,2015,84,COEA,2,F,
0,WR,N,229061254,AUWA,6560,3,A,M,M,A,9,9,0,0,0,3,F,0,0,999,12.8,300,8/13/15,13,8,2015,84,COEA,4,F,
0,WR,N,229061255,AUWA,6560,2,S,J,M,H,9,3,0,0,9,9,9,9,9,999,11.9,300,8/13/15,13,8,2015,84,COEA,4,F,
0,WR,N,229061256,AUWA,6560,3,A,M,M,A,9,9,0,0,1,2,F,0,0,74,12.2,300,8/13/15,13,8,2015,84,COEA,4,F,
0,WR,N,229061257,MOCH,7380,3,A,M,U,9,9,9,0,0,2,2,F,1,0,68,12,300,8/13/15,13,8,2015,84,COEA,10,F,
0,WR,N,229061258,MOCH,7380,3,A,M,U,9,9,9,0,0,0,2,F,1,0,68,12.5,300,8/13/15,13,8,2015,84,COEA,9,F,
1B,WR,N,164119063,DOWO,3940,2,H,P,U,9,9,9,0,0,0,1,0,1,0,86,22.7,300,8/13/15,13,8,2015,90,COEA,9,F,
0A,WR,N,267015303,OCWA,6460,2,S,J,U,9,9,9,9,9,9,9,9,9,9,999,8.7,300,8/13/15,13,8,2015,90,COEA,4,F,
0,WR,N,229061259,AUWA,6560,2,S,J,U,9,9,3,0,0,1,1,0,1,0,76,12.1,300,8/13/15,13,8,2015,91,COEA,9,F,
0,WR,N,229061260,AUWA,6560,2,J,9,U,9,9,9,0,0,1,2,A,0,0,75,13.1,300,8/13/15,13,8,2015,91,COEA,1,F,
1B,WR,N,164119064,WISA,4040,2,J,P,M,H,9,9,0,0,1,1,0,1,0,136,56.7,300,8/13/15,13,8,2015,94,COEA,1,F,
0,WR,N,229061261,MOCH,7380,3,A,M,M,H,9,9,0,0,2,3,F,3,1,67,11.4,300,8/13/15,13,8,2015,94,COEA,10,F,
0,WR,N,229061262,AUWA,6560,2,J,9,M,A,9,9,0,0,1,2,0,1,0,68,13.8,300,8/13/15,13,8,2015,95,COEA,6,F,
0,WR,N,229061263,AUWA,6560,3,A,M,U,9,9,9,0,0,1,2,F,1,0,76,13,300,8/13/15,13,8,2015,95,COEA,6,F,
0,WR,N,229061264,MOCH,7380,2,J,S,U,9,9,2,0,0,1,1,0,1,0,66,11.4,300,8/13/15,13,8,2015,95,COEA,9,F,
0,WR,N,229061265,MOCH,7380,2,J,S,U,9,9,3,0,0,2,2,0,1,0,70,12.4,300,8/13/15,13,8,2015,95,COEA,9,F,
0,WR,N,229061266,MOCH,7380,2,J,9,U,9,9,9,0,0,2,1,0,1,0,65,10.6,300,8/13/15,13,8,2015,95,COEA,9,F,
1C,WR,N,311175705,CAVI,6291,2,S,9,U,9,9,2,0,0,3,0,0,0,0,71,14.8,300,8/13/15,13,8,2015,100,COEA,9,F,
1C,WR,N,311175706,MGWA,6800,2,S,J,U,9,9,3,0,0,1,1,0,0,0,54,9.9,300,8/13/15,13,8,2015,100,COEA,3,F,
0,WR,N,229061267,AUWA,6560,2,S,J,U,9,9,1,0,0,1,2,0,1,0,77,13.2,300,8/13/15,13,8,2015,103,COEA,6,F,
0,WR,N,229061268,MOCH,7380,3,A,I,U,9,9,9,0,0,2,1,0,1,0,67,11,300,8/13/15,13,8,2015,103,COEA,9,F,
0,WR,N,229061269,AUWA,6560,3,A,M,M,A,9,9,0,0,0,2,F,1,0,76,14.4,300,8/13/15,13,8,2015,103,COEA,9,F,
0A,WR,N,267015304,OCWA,6460,2,S,9,U,9,9,2,0,0,4,0,0,1,0,56,9.8,300,8/13/15,13,8,2015,103,COEA,10,F,
0,WR,N,229061270,AUWA,6560,3,A,M,M,A,9,9,0,0,0,2,F,1,0,76,13.8,300,8/13/15,13,8,2015,111,COEA,4,F,
0,WR,N,229061271,MOCH,7380,3,I,A,U,9,9,9,0,0,2,2,0,2,1,70,12,300,8/13/15,13,8,2015,111,COEA,4,F,
0,WR,N,229061272,MOCH,7380,3,I,A,U,9,9,9,0,0,2,1,0,2,0,66,12.2,300,8/13/15,13,8,2015,111,COEA,4,F,
0,WR,N,229061273,AUWA,6560,2,S,J,F,H,9,2,0,0,2,1,0,1,0,70,12,300,8/13/15,13,8,2015,111,COEA,4,F,
0A,WR,N,267015305,OCWA,6460,2,S,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/13/15,13,8,2015,111,COEA,7,F,
0A,WR,N,267015306,OCWA,6460,2,S,J,U,9,9,2,0,0,9,9,9,9,9,999,9.1,300,8/13/15,13,8,2015,111,COEA,10,F,
0A,WR,N,267015307,OCWA,6460,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/13/15,13,8,2015,111,COEA,4,F,
0,WR,N,229061274,ORJU,5671,2,J,9,U,9,9,9,9,9,1,9,9,9,9,999,15,300,8/19/15,19,8,2015,83,BLCA,10,F,
0,WR,N,229061275,ORJU,5671,2,J,9,U,9,9,9,9,9,2,1,9,9,9,999,16.4,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061276,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.2,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061277,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061278,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.1,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061279,ORJU,5671,3,A,M,M,A,9,9,9,9,9,3,F,9,9,999,18.3,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061280,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.1,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061281,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.7,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061282,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061283,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.8,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061284,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,17.9,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061285,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,18.5,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061286,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,15.7,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061287,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.5,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061288,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.5,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061289,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,18.3,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061290,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,8/19/15,19,8,2015,83,BLCA,3,F,
0,WR,N,229061291,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16,300,8/19/15,19,8,2015,83,BLCA,6,F,
0,WR,N,229061292,ORJU,5671,3,A,M,M,A,9,9,9,9,9,9,9,9,9,999,17.8,300,8/19/15,19,8,2015,83,BLCA,3,F,
1,WR,N,252133718,SOSP,5810,2,J,9,U,9,9,9,9,9,1,2,0,9,9,999,20.2,300,8/19/15,19,8,2015,83,BLCA,3,F,
1,WR,N,252133719,SOSP,5810,3,A,M,U,9,9,9,9,9,0,3,F,9,9,999,19.1,300,8/19/15,19,8,2015,83,BLCA,4,F,
1,WR,N,252133720,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/19/15,19,8,2015,83,BLCA,4,F,
0A,WR,N,267015308,HOWR,7210,U,9,9,U,9,9,9,9,9,9,3,9,9,9,999,10,300,8/19/15,19,8,2015,83,BLCA,4,F,
1,WR,N,252133721,SOSP,5810,3,A,M,M,C,9,9,0,2,9,3,F,9,9,999,19.5,300,8/19/15,19,8,2015,92,BLCA,5,F,
1,WR,N,252133722,SOSP,5810,3,A,C,M,C,9,9,0,2,9,9,9,9,9,999,20.2,300,8/19/15,19,8,2015,92,BLCA,5,F,
1,WR,N,252133723,SOSP,5810,2,J,I,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/19/15,19,8,2015,92,BLCA,6,F,
1,WR,N,252133724,HETH,7590,2,S,J,U,9,9,2,0,0,0,3,0,1,0,88,24.6,300,8/19/15,19,8,2015,92,BLCA,3,F,
0A,WR,N,267015309,WIWA,6850,2,S,R,M,H,9,2,9,9,9,9,9,9,9,999,6.4,300,8/19/15,19,8,2015,92,BLCA,2,F,
0A,WR,N,267015310,HOWR,7210,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,10.6,300,8/19/15,19,8,2015,92,BLCA,1,F,
0A,WR,N,267015311,WIWA,6850,5,A,R,M,A,C,9,0,2,9,9,9,9,9,999,7.2,300,8/19/15,19,8,2015,92,BLCA,2,F,
0A,WR,N,267015312,WIWA,6850,3,A,9,M,A,9,9,9,9,9,9,9,9,9,999,6.7,300,8/19/15,19,8,2015,92,BLCA,4,F,
0A,WR,N,267015313,WIWA,6850,3,S,R,U,9,9,6,9,9,9,9,9,9,9,999,6.6,300,8/19/15,19,8,2015,92,BLCA,4,F,
